"","dyadID","obsid","r_years","childnum","gender","gender_chr","partID","day","day_of_study","partnum","telework","income","grbs_ss","fair_chores","qmi_ss"
"1",377033,5278449,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Monday",1,1,"1",50000,3.36842105263158,3,2.75
"2",377033,5278450,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Tuesday",2,1,"1",50000,3.36842105263158,4,2.75
"3",377033,5278451,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Wednesday",3,1,"1",50000,3.36842105263158,2,3
"4",377033,5278452,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Thursday",4,1,"1",50000,3.36842105263158,3,2.75
"5",377033,5278453,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Friday",5,1,"1",50000,3.36842105263158,2,2.75
"6",377033,5278454,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Saturday",6,1,"1",50000,3.36842105263158,1,2
"7",377033,5278455,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Sunday",7,1,"1",50000,3.36842105263158,2,2.25
"8",377033,5278456,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Monday",8,1,"1",50000,3.36842105263158,3,2.5
"9",377033,5278457,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Tuesday",9,1,"1",50000,3.36842105263158,3,2.25
"10",377033,5278458,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Wednesday",10,1,"1",50000,3.36842105263158,3,2.75
"11",377033,5278459,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Thursday",11,1,"1",50000,3.36842105263158,3,2.5
"12",377033,5278460,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Friday",12,1,"1",50000,3.36842105263158,3,2.75
"13",377033,5278461,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Saturday",13,1,"1",50000,3.36842105263158,2,2.75
"14",377033,5278462,31.213698630137,0,1,"W","R_1QAbWeDxIaGB0nm","Sunday",14,1,"1",50000,3.36842105263158,3,3
"15",377033,5278449,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Monday",1,2,"0",50000,3.10526315789474,3,2.75
"16",377033,5278450,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Tuesday",2,2,"0",50000,3.10526315789474,4,2.75
"17",377033,5278451,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Wednesday",3,2,"0",50000,3.10526315789474,3,3
"18",377033,5278452,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Thursday",4,2,"0",50000,3.10526315789474,3,2.75
"19",377033,5278453,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Friday",5,2,"0",50000,3.10526315789474,3,2.75
"20",377033,5278454,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Saturday",6,2,"0",50000,3.10526315789474,4,2
"21",377033,5278455,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Sunday",7,2,"0",50000,3.10526315789474,4,2.25
"22",377033,5278456,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Monday",8,2,"0",50000,3.10526315789474,3,2.5
"23",377033,5278457,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Tuesday",9,2,"0",50000,3.10526315789474,3,2.75
"24",377033,5278458,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Wednesday",10,2,"0",50000,3.10526315789474,3,2.5
"25",377033,5278459,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Thursday",11,2,"0",50000,3.10526315789474,3,2.75
"26",377033,5278460,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Friday",12,2,"0",50000,3.10526315789474,3,2.75
"27",377033,5278461,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Saturday",13,2,"0",50000,3.10526315789474,3,3
"28",377033,5278462,31.213698630137,0,-1,"M","R_3ELr3P738kowP2k","Sunday",14,2,"0",50000,3.10526315789474,3,3
"29",737834,10329664,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Tuesday",2,1,"1",15500,2.65,3,4
"30",737834,10329665,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Wednesday",3,1,"1",15500,2.65,3,4
"31",737834,10329666,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Thursday",4,1,"1",15500,2.65,3,4
"32",737834,10329667,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Friday",5,1,"1",15500,2.65,3,4
"33",737834,10329668,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Saturday",6,1,"1",15500,2.65,3,4
"34",737834,10329669,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Sunday",7,1,"1",15500,2.65,4,4
"35",737834,10329670,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Monday",8,1,"1",15500,2.65,4,4
"36",737834,10329671,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Tuesday",9,1,"1",15500,2.65,4,4
"37",737834,10329672,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Wednesday",10,1,"1",15500,2.65,3,4
"38",737834,10329673,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Thursday",11,1,"1",15500,2.65,3,4
"39",737834,10329674,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Friday",12,1,"1",15500,2.65,4,4
"40",737834,10329675,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Saturday",13,1,"1",15500,2.65,3,4
"41",737834,10329676,18.4958904109589,1,1,"W","R_21t5t5JNXiVzDtK","Sunday",14,1,"1",15500,2.65,3,4
"42",737834,10329664,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Tuesday",2,2,"0",90000,3,3,4
"43",737834,10329665,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Wednesday",3,2,"0",90000,3,3,4
"44",737834,10329666,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Thursday",4,2,"0",90000,3,3,4
"45",737834,10329667,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Friday",5,2,"0",90000,3,3,4
"46",737834,10329668,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Saturday",6,2,"0",90000,3,3,4
"47",737834,10329669,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Sunday",7,2,"0",90000,3,1,3
"48",737834,10329670,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Monday",8,2,"0",90000,3,4,4
"49",737834,10329671,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Tuesday",9,2,"0",90000,3,3,4
"50",737834,10329672,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Wednesday",10,2,"0",90000,3,3,4
"51",737834,10329673,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Thursday",11,2,"0",90000,3,3,4
"52",737834,10329674,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Friday",12,2,"0",90000,3,4,4
"53",737834,10329675,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Saturday",13,2,"0",90000,3,3,4
"54",737834,10329676,18.4958904109589,1,-1,"M","R_3scqgDGh3vGR68O","Sunday",14,2,"0",90000,3,4,4
"55",919757,12876585,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Monday",1,1,"0",55000,2.65,3,4
"56",919757,12876586,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Tuesday",2,1,"0",55000,2.65,3,4
"57",919757,12876587,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Wednesday",3,1,"0",55000,2.65,3,4
"58",919757,12876588,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Thursday",4,1,"0",55000,2.65,3,4
"59",919757,12876589,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Friday",5,1,"0",55000,2.65,3,4
"60",919757,12876590,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Saturday",6,1,"0",55000,2.65,3,4
"61",919757,12876591,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Sunday",7,1,"0",55000,2.65,3,4
"62",919757,12876592,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Monday",8,1,"0",55000,2.65,3,4
"63",919757,12876593,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Tuesday",9,1,"0",55000,2.65,3,4
"64",919757,12876594,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Wednesday",10,1,"0",55000,2.65,3,4
"65",919757,12876595,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Thursday",11,1,"0",55000,2.65,3,4
"66",919757,12876596,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Friday",12,1,"0",55000,2.65,3,4
"67",919757,12876597,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Saturday",13,1,"0",55000,2.65,3,4
"68",919757,12876598,1.9972602739726,0,-1,"M","R_1j8NXe3e2swXQnF","Sunday",14,1,"0",55000,2.65,3,4
"69",919757,12876585,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Monday",1,2,"1",22000,2.15,5,4
"70",919757,12876586,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Tuesday",2,2,"1",22000,2.15,3,4
"71",919757,12876587,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Wednesday",3,2,"1",22000,2.15,3,4
"72",919757,12876588,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Thursday",4,2,"1",22000,2.15,3,4
"73",919757,12876589,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Friday",5,2,"1",22000,2.15,3,4
"74",919757,12876590,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Saturday",6,2,"1",22000,2.15,3,4
"75",919757,12876591,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Sunday",7,2,"1",22000,2.15,3,4
"76",919757,12876592,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Monday",8,2,"1",22000,2.15,3,4
"77",919757,12876593,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Tuesday",9,2,"1",22000,2.15,3,4
"78",919757,12876594,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Wednesday",10,2,"1",22000,2.15,3,4
"79",919757,12876595,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Thursday",11,2,"1",22000,2.15,3,4
"80",919757,12876596,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Friday",12,2,"1",22000,2.15,3,4
"81",919757,12876597,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Saturday",13,2,"1",22000,2.15,3,4
"82",919757,12876598,1.9972602739726,0,1,"W","R_2B4mAQc8sGr8ut5","Sunday",14,2,"1",22000,2.15,3,4
"83",1063439,14888133,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Monday",1,1,"1",125000,3.05,4,3.5
"84",1063439,14888134,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Tuesday",2,1,"1",125000,3.05,4,3
"85",1063439,14888135,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Wednesday",3,1,"1",125000,3.05,4,3
"86",1063439,14888136,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Thursday",4,1,"1",125000,3.05,4,3.25
"87",1063439,14888137,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Friday",5,1,"1",125000,3.05,4,3
"88",1063439,14888138,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Saturday",6,1,"1",125000,3.05,3,3
"89",1063439,14888139,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Sunday",7,1,"1",125000,3.05,5,3
"90",1063439,14888140,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Monday",8,1,"1",125000,3.05,4,3.75
"91",1063439,14888141,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Tuesday",9,1,"1",125000,3.05,4,3.75
"92",1063439,14888142,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Wednesday",10,1,"1",125000,3.05,5,3.5
"93",1063439,14888143,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Thursday",11,1,"1",125000,3.05,4,3
"94",1063439,14888144,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Friday",12,1,"1",125000,3.05,4,3.25
"95",1063439,14888145,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Saturday",13,1,"1",125000,3.05,4,2.75
"96",1063439,14888146,39.8616438356164,0,-1,"M","R_3isadNF81faKziX","Sunday",14,1,"1",125000,3.05,4,3.25
"97",1063439,14888133,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Monday",1,2,"0",9360,2.4,3,4
"98",1063439,14888134,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Tuesday",2,2,"0",9360,2.4,3,3.25
"99",1063439,14888135,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Wednesday",3,2,"0",9360,2.4,2,3.75
"100",1063439,14888136,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Thursday",4,2,"0",9360,2.4,2,3.5
"101",1063439,14888137,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Friday",5,2,"0",9360,2.4,2,3
"102",1063439,14888138,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Saturday",6,2,"0",9360,2.4,2,2.75
"103",1063439,14888139,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Sunday",7,2,"0",9360,2.4,3,3
"104",1063439,14888140,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Monday",8,2,"0",9360,2.4,2,3.5
"105",1063439,14888141,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Tuesday",9,2,"0",9360,2.4,3,3.5
"106",1063439,14888142,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Wednesday",10,2,"0",9360,2.4,3,3.5
"107",1063439,14888143,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Thursday",11,2,"0",9360,2.4,2,3.5
"108",1063439,14888144,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Friday",12,2,"0",9360,2.4,2,2.75
"109",1063439,14888145,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Saturday",13,2,"0",9360,2.4,3,3
"110",1063439,14888146,39.8616438356164,0,1,"W","R_6PAhc6qSpxLKGxH","Sunday",14,2,"0",9360,2.4,3,3.75
"111",1215551,17017701,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Monday",1,1,"1",83000,3.35,4,2.75
"112",1215551,17017702,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Tuesday",2,1,"1",83000,3.35,3,2.75
"113",1215551,17017704,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Thursday",4,1,"1",83000,3.35,3,2.75
"114",1215551,17017705,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Friday",5,1,"1",83000,3.35,4,2
"115",1215551,17017706,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Saturday",6,1,"1",83000,3.35,4,2.25
"116",1215551,17017707,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Sunday",7,1,"1",83000,3.35,3,2
"117",1215551,17017708,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Monday",8,1,"1",83000,3.35,3,2.75
"118",1215551,17017709,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Tuesday",9,1,"1",83000,3.35,3,2.75
"119",1215551,17017710,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Wednesday",10,1,"1",83000,3.35,3,2.5
"120",1215551,17017711,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Thursday",11,1,"1",83000,3.35,3,1.75
"121",1215551,17017712,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Friday",12,1,"1",83000,3.35,3,1.75
"122",1215551,17017713,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Saturday",13,1,"1",83000,3.35,3,2.75
"123",1215551,17017714,32.5205479452055,0,1,"W","R_1ib4Sbpr2laTU4n","Sunday",14,1,"1",83000,3.35,3,2.75
"124",1215551,17017701,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Monday",1,2,"0",38000,4.05,2,1.5
"125",1215551,17017702,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Tuesday",2,2,"0",38000,4.05,2,2.25
"126",1215551,17017703,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Wednesday",3,1,"0",38000,4.05,2,1.75
"127",1215551,17017704,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Thursday",4,2,"0",38000,4.05,2,1.75
"128",1215551,17017705,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Friday",5,2,"0",38000,4.05,2,2
"129",1215551,17017706,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Saturday",6,2,"0",38000,4.05,2,1.75
"130",1215551,17017707,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Sunday",7,2,"0",38000,4.05,2,1.25
"131",1215551,17017708,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Monday",8,2,"0",38000,4.05,2,1.5
"132",1215551,17017709,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Tuesday",9,2,"0",38000,4.05,2,1.5
"133",1215551,17017710,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Wednesday",10,2,"0",38000,4.05,2,1.25
"134",1215551,17017711,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Thursday",11,2,"0",38000,4.05,1,1
"135",1215551,17017712,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Friday",12,2,"0",38000,4.05,3,1.25
"136",1215551,17017713,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Saturday",13,2,"0",38000,4.05,2,2.5
"137",1215551,17017714,32.5205479452055,0,-1,"M","R_27DoLcZAeezGpAg","Sunday",14,2,"0",38000,4.05,2,2
"138",1534532,21483435,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Monday",1,1,"1",9000,3.4,3,3.75
"139",1534532,21483436,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Tuesday",2,1,"1",9000,3.4,3,3.5
"140",1534532,21483437,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Wednesday",3,1,"1",9000,3.4,3,1.75
"141",1534532,21483438,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Thursday",4,1,"1",9000,3.4,3,4
"142",1534532,21483439,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Friday",5,1,"1",9000,3.4,3,4
"143",1534532,21483440,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Saturday",6,1,"1",9000,3.4,3,4
"144",1534532,21483441,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Sunday",7,1,"1",9000,3.4,2,4
"145",1534532,21483442,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Monday",8,1,"1",9000,3.4,3,3.75
"146",1534532,21483443,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Tuesday",9,1,"1",9000,3.4,3,2.75
"147",1534532,21483444,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Wednesday",10,1,"1",9000,3.4,3,3.5
"148",1534532,21483445,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Thursday",11,1,"1",9000,3.4,3,3
"149",1534532,21483446,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Friday",12,1,"1",9000,3.4,3,3.25
"150",1534532,21483447,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Saturday",13,1,"1",9000,3.4,3,3.5
"151",1534532,21483448,38.5931506849315,0,1,"W","R_xF1dSdGN7R2uu4N","Sunday",14,1,"1",9000,3.4,2,3
"152",1796138,25145919,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Monday",1,1,"1",75000,3.85,3,3
"153",1796138,25145920,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Tuesday",2,1,"1",75000,3.85,3,1.5
"154",1796138,25145922,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Thursday",4,1,"1",75000,3.85,3,2
"155",1796138,25145923,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Friday",5,1,"1",75000,3.85,3,2
"156",1796138,25145924,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Saturday",6,1,"1",75000,3.85,3,2
"157",1796138,25145925,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Sunday",7,1,"1",75000,3.85,3,2
"158",1796138,25145926,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Monday",8,1,"1",75000,3.85,3,3
"159",1796138,25145927,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Tuesday",9,1,"1",75000,3.85,3,3
"160",1796138,25145929,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Thursday",11,1,"1",75000,3.85,3,2
"161",1796138,25145930,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Friday",12,1,"1",75000,3.85,3,1
"162",1796138,25145928,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Wednesday",10,1,"1",75000,3.85,3,2
"163",1796138,25145931,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Saturday",13,1,"1",75000,3.85,3,2
"164",1796138,25145932,19.8739726027397,2,-1,"M","R_1FKRKl4CCYIfiS7","Sunday",14,1,"1",75000,3.85,3,2
"165",2048975,28685637,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Monday",1,1,"1",82000,2.65,3,4
"166",2048975,28685638,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Tuesday",2,1,"1",82000,2.65,3,4
"167",2048975,28685639,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Wednesday",3,1,"1",82000,2.65,5,4
"168",2048975,28685640,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Thursday",4,1,"1",82000,2.65,3,4
"169",2048975,28685641,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Friday",5,1,"1",82000,2.65,3,4
"170",2048975,28685642,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Saturday",6,1,"1",82000,2.65,3,4
"171",2048975,28685643,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Sunday",7,1,"1",82000,2.65,3,4
"172",2048975,28685644,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Monday",8,1,"1",82000,2.65,3,4
"173",2048975,28685645,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Tuesday",9,1,"1",82000,2.65,3,4
"174",2048975,28685646,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Wednesday",10,1,"1",82000,2.65,3,4
"175",2048975,28685647,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Thursday",11,1,"1",82000,2.65,3,4
"176",2048975,28685648,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Friday",12,1,"1",82000,2.65,3,4
"177",2048975,28685649,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Saturday",13,1,"1",82000,2.65,4,4
"178",2048975,28685650,17.4109589041096,1,-1,"M","R_2qgfJUd60eAGeNi","Sunday",14,1,"1",82000,2.65,3,4
"179",2048975,28685637,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Monday",1,2,"0",40000,1.95,3,3.25
"180",2048975,28685638,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Tuesday",2,2,"0",40000,1.95,5,2.75
"181",2048975,28685639,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Wednesday",3,2,"0",40000,1.95,3,3
"182",2048975,28685640,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Thursday",4,2,"0",40000,1.95,5,3
"183",2048975,28685641,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Friday",5,2,"0",40000,1.95,5,3
"184",2048975,28685642,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Saturday",6,2,"0",40000,1.95,5,3
"185",2048975,28685643,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Sunday",7,2,"0",40000,1.95,3,4
"186",2048975,28685644,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Monday",8,2,"0",40000,1.95,3,3
"187",2048975,28685645,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Tuesday",9,2,"0",40000,1.95,3,3
"188",2048975,28685646,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Wednesday",10,2,"0",40000,1.95,3,3
"189",2048975,28685647,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Thursday",11,2,"0",40000,1.95,3,3.25
"190",2048975,28685648,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Friday",12,2,"0",40000,1.95,3,3.25
"191",2048975,28685649,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Saturday",13,2,"0",40000,1.95,3,3.75
"192",2048975,28685650,17.4109589041096,1,1,"W","R_2YVsEXdVjvkfZSf","Sunday",14,2,"0",40000,1.95,3,3.25
"193",2192258,30691599,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Monday",1,1,"0",75000,3.7,3,2
"194",2192258,30691600,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Tuesday",2,1,"0",75000,3.7,3,2
"195",2192258,30691601,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Wednesday",3,1,"0",75000,3.7,3,2
"196",2192258,30691602,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Thursday",4,1,"0",75000,3.7,3,2
"197",2192258,30691603,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Friday",5,1,"0",75000,3.7,3,2
"198",2192258,30691604,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Saturday",6,1,"0",75000,3.7,3,2
"199",2192258,30691605,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Sunday",7,1,"0",75000,3.7,3,2
"200",2192258,30691606,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Monday",8,1,"0",75000,3.7,3,2
"201",2192258,30691607,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Tuesday",9,1,"0",75000,3.7,3,2
"202",2192258,30691608,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Wednesday",10,1,"0",75000,3.7,3,2
"203",2192258,30691609,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Thursday",11,1,"0",75000,3.7,3,2
"204",2192258,30691610,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Friday",12,1,"0",75000,3.7,3,2
"205",2192258,30691611,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Saturday",13,1,"0",75000,3.7,3,2
"206",2192258,30691612,19.0493150684932,3,-1,"M","R_2tbSihhqPxxKyPh","Sunday",14,1,"0",75000,3.7,3,2
"207",2192258,30691599,19.0493150684932,3,1,"W","R_XNyAhN19fPbqkCJ","Monday",1,2,"1",10000,2.6,2,1.75
